szr2,media.su,media.ft,zongher2,su.xuni,gongju,guba
0.47139,0,3,0.5292,0,62.49,0.014807252
0.838078,0,2,0.5742,0,62.05,0.020051273
0.876797,0,3,0.6214,0,62.05,0.015629128
0.864132,0,3,0.6154,0,62.05,0.013124432
0.674751,0,3,0.5827,0,63.5,0.014302248
0.547202,0,2,0.4965,0,63.5,0.005546953
0.20983,0,2,0.2938,0,63.5,0.001227338
0.681623,0,1,0.7181,0,66.4,0.005210246
0.745806,0,0,0.6537,0,66.4,0.016857582
0.596066,0,7,0.6127,0,66.4,0.012933277
0.177855,0,6,0.342,0,46.22,0.017557143
0.626013,0,1,0.3995,0,46.22,0.008781619
0.715276,0,5,0.5292,0,46.22,0.013677704
0.75605,0,11,0.5742,0,48.36,0.017841221
0.846381,0,3,0.6214,0,48.36,0.016539483
0.852592,0,6,0.6154,0,48.36,0.022999929
0.699496,0,3,0.5827,0,59.31,0.015810766
0.309707,0,3,0.4965,0,59.31,0.003683012
0.463133,0,4,0.2938,0,59.31,0.00306552
0.855169,0,3,0.7181,0,58.44,0.002280847
0.838768,0,1,0.6537,0,58.44,0.004600656
0.649777,0,4,0.6127,0,58.44,0.009121294
0.338504,0,6,0.342,0,60.99,0.017896792
0.308009,0,2,0.3995,0,60.99,0.01594186
0.595456,0,3,0.5292,0,60.99,0.015189897
0.80261,0,3,0.5742,0,64.51,0.022742198
0.778531,0,4,0.6214,0,64.51,0.020444833
0.81319,0,0,0.6154,0,64.51,0.009474795
0.761396,0,0,0.5827,0,59.16,0.005677829
0.574369,0,1,0.4965,0,59.16,0.009818661
0.429507,0,0,0.2938,0,59.16,0.004233088
0.755152,0,0,0.7181,0,59.8,0.002777405
0.703729,0,0,0.6537,0,59.8,0.00455325
0.43739,1,3,0.6127,1,59.8,0.005772928
0.243732,0,1,0.342,0,48.62,0.024369823
0.369558,0,2,0.3995,0,48.62,0.013483154
0.752365,0,1,0.5292,0,48.62,0.010056564
0.744264,0,0,0.5742,0,49.61,0.017405361
0.598143,0,6,0.6214,0,49.61,0.049987414
0.69926,0,6,0.6154,0,49.61,0.033891811
0.651044,0,1,0.5827,0,44.83,0.033874731
0.628439,0,3,0.4965,0,44.83,0.013904243
0.540035,0,0,0.2938,0,44.83,0.006816693
0.966756,0,1,0.7181,0,48.37,0.007225706
0.885745,0,0,0.6537,0,48.37,0.002234265
0.614704,0,1,0.6127,0,48.37,0.021404011
0.458538,4,23,0.342,1,33.53,0.039778601
0.290964,1,23,0.3995,1,33.53,0.039025952
0.708086,1,12,0.5292,1,33.53,0.047093916
0.56794,3,38,0.5742,1,35.92,0.077441912
0.77899,0,21,0.6214,0,35.92,0.084066783
0.587499,1,11,0.6154,1,35.92,0.043816473
0.751299,1,9,0.5827,1,35.91,0.045729646
0.734897,0,7,0.4965,0,35.91,0.030919338
0.214305,0,14,0.2938,0,35.91,0.026746158
0.778679,0,14,0.7181,0,38.88,0.019082243
0.585561,1,13,0.6537,1,38.88,0.023817313
0.900765,0,18,0.6127,0,38.88,0.023032363
NA,0,0,0.342,0,49.53,0.023623923
0.717395,0,2,0.3995,0,49.53,0.009621304
0.58262,0,7,0.5292,0,49.53,0.034950832
0.434358,0,3,0.5742,0,48.24,0.047564366
0.520369,0,5,0.6214,0,48.24,0.053918414
0.348776,0,2,0.6154,0,48.24,0.037935121
0.46271,0,4,0.5827,0,48.38,0.056623104
0.771852,0,1,0.4965,0,48.38,0.011398363
0.242873,0,1,0.2938,0,48.38,0.003390103
0.863088,0,2,0.7181,0,48.17,0.010896112
0.585607,0,2,0.6537,0,48.17,0.013761388
0.829899,0,0,0.6127,0,48.17,0.003686503
0.589468,1,16,0.342,1,91.05,0.018048539
0.344522,0,11,0.3995,0,91.05,0.025373512
0.676864,0,7,0.5292,0,91.05,0.018689682
0.772534,0,10,0.5742,0,92.56,0.024717821
0.812824,0,7,0.6214,0,92.56,0.012014641
0.36983,0,8,0.6154,0,92.56,0.042947845
0.335541,0,5,0.5827,0,85.21,0.027796619
0.446601,0,10,0.4965,0,85.21,0.021057037
0.382595,0,7,0.2938,0,85.21,0.015887288
0.948109,0,4,0.7181,0,84.68,0.012220052
0.951467,0,2,0.6537,0,84.68,0.00527297
0.564172,0,0,0.6127,0,84.68,0.012751399
0.281531,0,7,0.342,0,47.98,0.071358634
0.436779,0,3,0.3995,0,47.98,0.113961621
0.759029,1,10,0.5292,1,47.98,0.077818726
0.76014,0,3,0.5742,0,51.88,0.083037687
0.605569,0,8,0.6214,0,51.88,0.101976908
0.720792,0,4,0.6154,0,51.88,0.054692468
0.782832,0,2,0.5827,0,51.6,0.039383889
0.728935,0,4,0.4965,0,51.6,0.030642885
0.110202,0,8,0.2938,0,51.6,0.025469591
0.687337,2,9,0.7181,1,51.61,0.02989802
0.683981,0,5,0.6537,0,51.61,0.015664155
0.643392,1,8,0.6127,1,51.61,0.026393401
0.332785,0,2,0.342,0,62.53,0.009557663
0.41931,0,3,0.3995,0,62.53,0.017904181
0.601727,0,3,0.5292,0,62.53,0.013099221
0.734027,0,3,0.5742,0,62.6,0.016162294
0.82396,0,3,0.6214,0,62.6,0.015575082
0.779206,2,2,0.6154,1,62.6,0.023256964
0.604587,3,5,0.5827,1,62.75,0.014838288
0.64425,0,2,0.4965,0,62.75,0.00491268
0.212668,0,2,0.2938,0,62.75,0.005006354
0.959722,0,1,0.7181,0,62.65,0.002922453
0.918773,0,0,0.6537,0,62.65,0.002511373
0.93105,0,0,0.6127,0,62.65,0.001939615
0.354963,0,3,0.342,0,31.74,0.02370492
0.51136,0,1,0.3995,0,31.74,0.021094572
0.685325,0,1,0.5292,0,31.74,0.012210272
0.904481,0,2,0.5742,0,32.3,0.00837619
0.810559,0,3,0.6214,0,32.3,0.018713492
0.912702,0,4,0.6154,0,32.3,0.024563788
0.648641,0,2,0.5827,0,33.13,0.014815143
0.702494,0,3,0.4965,0,33.13,0.007047521
0.463598,0,2,0.2938,0,33.13,0.006623337
0.90095,0,1,0.7181,0,33.43,0.006065067
0.224623,0,1,0.6537,0,33.43,0.004768126
NA,0,1,0.6127,0,33.43,0.004935909
0.561281,0,1,0.342,0,38.52,0.013531295
0.514966,0,0,0.3995,0,38.52,0.008312139
0.504306,0,0,0.5292,0,38.52,0.01045571
0.608798,0,0,0.5742,0,38.79,0.011372747
0.859645,0,1,0.6214,0,38.79,0.00680826
0.873403,1,2,0.6154,1,38.79,0.009858461
0.931762,0,1,0.5827,0,39.67,0.01068942
0.345482,0,2,0.4965,0,39.67,0.01612985
0.348077,0,0,0.2938,0,39.67,0.015653981
0.965575,0,0,0.7181,0,39.79,0.006434387
0.909982,0,0,0.6537,0,39.79,0.003342661
0.888467,0,0,0.6127,0,39.79,0.004721998
0.180486,12,26,0.342,1,54.86,0.029488493
0.506242,8,27,0.3995,1,54.86,0.02805431
0.396754,5,8,0.5292,1,54.86,0.021588024
0.336941,12,35,0.5742,1,56.88,0.042097493
0.366837,18,39,0.6214,1,56.88,0.063669998
0.355052,8,30,0.6154,1,56.88,0.037479362
0.51937,6,14,0.5827,1,56.87,0.032537641
0.411201,9,20,0.4965,1,56.87,0.027677737
0.152569,13,24,0.2938,1,56.87,0.018560111
0.599364,9,18,0.7181,1,56.82,0.017595313
0.765174,3,10,0.6537,1,56.82,0.019549702
0.368352,12,25,0.6127,1,56.82,0.104810963
0.525202,1,4,0.342,1,52.18,0.034900926
0.527148,1,4,0.3995,1,52.18,0.04392207
0.632737,0,3,0.5292,0,52.18,0.030583551
0.803166,0,7,0.5742,0,57.35,0.035505043
0.80499,0,2,0.6214,0,57.35,0.022608914
0.485803,0,4,0.6154,0,57.35,0.026318758
0.889683,0,1,0.5827,0,57.15,0.01855129
0.60999,0,2,0.4965,0,57.15,0.009883196
0.258912,0,1,0.2938,0,57.15,0.011857009
0.780879,0,3,0.7181,0,56.1,0.01393674
0.669821,0,1,0.6537,0,56.1,0.009174726
0.408869,0,2,0.6127,0,56.1,0.010863641
0.346185,2,4,0.342,1,48.15,0.041319751
0.431691,1,7,0.3995,1,48.15,0.02518626
0.67932,3,6,0.5292,1,48.15,0.031140654
0.776037,4,5,0.5742,1,52.92,0.027788526
0.590552,2,4,0.6214,1,52.92,0.03154959
0.502157,6,9,0.6154,1,52.92,0.032378486
0.621991,1,3,0.5827,1,53.13,0.056220934
0.6116,3,4,0.4965,1,53.13,0.035268055
0.603708,4,4,0.2938,1,53.13,0.00676485
0.894588,0,2,0.7181,0,53.49,0.010730826
0.886546,0,1,0.6537,0,53.49,0.019412812
0.823023,1,4,0.6127,1,53.49,0.011210529
0.221076,1,4,0.342,1,64.75,0.042382018
0.60534,0,3,0.3995,0,64.75,0.024267346
0.612951,1,5,0.5292,1,64.75,0.021695777
0.816998,1,5,0.5742,1,67.93,0.023394179
0.584623,0,10,0.6214,0,67.93,0.038993455
0.73728,1,6,0.6154,1,67.93,0.021666916
0.884026,0,1,0.5827,0,69.52,0.040406498
0.466301,1,5,0.4965,1,69.52,0.015552066
0.217674,0,3,0.2938,0,69.52,0.014169359
0.505451,0,2,0.7181,0,69.7,0.008415017
0.331217,1,5,0.6537,1,69.7,0.008079083
0.362307,2,4,0.6127,1,69.7,0.016617249
NA,0,10,0.342,0,51.06,0.073022023
0.587777,0,21,0.3995,0,51.06,0.070159588
0.393323,0,12,0.5292,0,51.06,0.132009198
0.727944,1,24,0.5742,1,57.62,0.096372317
0.624493,1,16,0.6214,1,57.62,0.091292053
0.469329,1,17,0.6154,1,57.62,0.046867459
0.471962,0,14,0.5827,0,61.84,0.039734873
0.375015,2,18,0.4965,1,61.84,0.063453661
0.264933,0,73,0.2938,0,61.84,0.145367953
0.835491,0,21,0.7181,0,64.49,0.056307919
0.457938,0,7,0.6537,0,64.49,0.019383941
0.324333,0,15,0.6127,0,64.49,0.03064878
0.595489,0,1,0.342,0,41.02,0.022967362
0.618127,1,2,0.3995,1,41.02,0.020193235
0.455434,0,0,0.5292,0,41.02,0.016502666
0.908787,3,3,0.5742,1,38.17,0.031685511
0.871778,1,1,0.6214,1,38.17,0.037451298
0.829586,1,2,0.6154,1,38.17,0.029211022
0.556543,1,3,0.5827,1,37.56,0.084328183
0.565646,1,3,0.4965,1,37.56,0.036151068
0.290869,0,0,0.2938,0,37.56,0.018751291
0.941534,1,1,0.7181,1,37.65,0.012742191
0.885493,0,0,0.6537,0,37.65,0.012817469
0.629465,2,5,0.6127,1,37.65,0.019792623
0.638282,0,1,0.342,0,25.83,0.006053568
0.667756,0,1,0.3995,0,25.83,0.006259126
0.723997,0,0,0.5292,0,25.83,0.009285334
0.638523,0,0,0.5742,0,31.25,0.013945744
0.793349,0,1,0.6214,0,31.25,0.006892535
0.642808,0,0,0.6154,0,31.25,0.003257073
0.763065,0,1,0.5827,0,27.85,0.004413571
0.619297,0,1,0.4965,0,27.85,0.004669453
0.049163,0,0,0.2938,0,27.85,0.002922699
0.967036,0,0,0.7181,0,30.78,0.002235517
0.849823,0,0,0.6537,0,30.78,0.008539346
0.672397,0,1,0.6127,0,30.78,0.00799269
0.202058,0,1,0.342,0,49.6,0.005329087
0.08566,2,1,0.3995,1,49.6,0.0088542
0.615102,0,0,0.5292,0,49.6,0.009170906
0.70941,0,0,0.5742,0,38.08,0.01843995
0.818149,0,2,0.6214,0,38.08,0.016810926
0.88721,1,0,0.6154,1,38.08,0.008311475
0.781099,0,0,0.5827,0,42.26,0.014936998
0.536799,0,0,0.4965,0,42.26,0.012853006
NA,0,1,0.2938,0,42.26,0.015578159
0.620001,1,0,0.7181,1,43.44,0.016630102
0.75502,0,0,0.6537,0,43.44,0.007009898
NA,2,0,0.6127,1,43.44,0.020346971
NA,6,0,0.342,1,33.74,0.092718597
0.097153,5,0,0.3995,1,33.74,0.089246061
0.669249,4,1,0.5292,1,33.74,0.047697412
0.772421,2,6,0.5742,1,34.16,0.080391396
0.625018,4,5,0.6214,1,34.16,0.084560681
0.841342,2,4,0.6154,1,34.16,0.062447459
0.463008,3,2,0.5827,1,33.39,0.159587589
0.565485,8,4,0.4965,1,33.39,0.058700334
0.651981,1,2,0.2938,1,33.39,0.031701634
0.803092,4,3,0.7181,1,32.79,0.041584346
0.734031,2,8,0.6537,1,32.79,0.019048725
0.728115,2,1,0.6127,1,32.79,0.065007671
NA,0,3,0.342,0,61.77,0.002319011
NA,0,0,0.3995,0,61.77,0.002863308
0.171809,0,1,0.5292,0,61.77,0.010404138
0.779111,0,1,0.5742,0,61.3,0.007568071
0.791182,0,2,0.6214,0,61.3,0.00631168
0.828331,0,2,0.6154,0,61.3,0.005471504
0.617605,0,1,0.5827,0,61.56,0.012174058
0.50194,0,1,0.4965,0,61.56,0.004594077
0.100428,0,4,0.2938,0,61.56,0.00813295
0.593906,0,3,0.7181,0,61.65,0.006704261
0.799463,0,0,0.6537,0,61.65,0.001255565
0.850878,0,3,0.6127,0,61.65,0.002638681
0.483578,1,3,0.342,1,28.84,0.037671818
0.300796,0,0,0.3995,0,28.84,0.057963835
0.844585,0,1,0.5292,0,28.84,0.044813902
0.748929,0,1,0.5742,0,35.05,0.041295156
0.334459,1,0,0.6214,1,35.05,0.081885609
0.298942,0,0,0.6154,0,35.05,0.075867211
0.524717,2,0,0.5827,1,51.21,0.035532877
0.472375,1,1,0.4965,1,51.21,0.03985808
0.428313,2,0,0.2938,1,51.21,0.04035558
0.930575,0,2,0.7181,0,51.04,0.032235358
0.574011,2,1,0.6537,1,51.04,0.032585869
0.537923,1,2,0.6127,1,51.04,0.044962848
NA,0,0,0.342,0,66.99,0.042229236
0.244965,0,0,0.3995,0,66.99,0.025648411
0.616712,0,0,0.5292,0,66.99,0.020076037
0.622125,0,0,0.5742,0,67.12,0.028534288
0.651476,0,0,0.6214,0,67.12,0.045404284
0.863764,0,0,0.6154,0,67.12,0.064135659
0.79975,0,0,0.5827,0,65.89,0.024932368
0.396594,0,0,0.4965,0,65.89,0.031527871
0.235613,0,0,0.2938,0,65.89,0.017658202
0.697239,0,3,0.7181,0,75.98,0.028325697
NA,0,2,0.6537,0,75.98,0.014714125
NA,0,1,0.6127,0,75.98,0.003989206
0.418179,0,3,0.342,0,44.56,0.018561859
0.600352,0,2,0.3995,0,44.56,0.014905814
0.706475,0,1,0.5292,0,44.56,0.017464854
0.598591,0,1,0.5742,0,52.88,0.016702722
0.820333,0,2,0.6214,0,52.88,0.019735557
0.804746,2,10,0.6154,1,52.88,0.029177649
0.854899,0,7,0.5827,0,54.32,0.047685945
0.735201,0,5,0.4965,0,54.32,0.018108884
0.066635,0,19,0.2938,0,54.32,0.027820797
0.940634,0,2,0.7181,0,54.67,0.014778624
0.926976,0,2,0.6537,0,54.67,0.009957686
0.777471,0,1,0.6127,0,54.67,0.006049724
0.403232,0,4,0.342,0,64.39,0.004217305
0.501203,0,1,0.3995,0,64.39,0.002172076
0.325991,0,0,0.5292,0,64.39,0.005336862
0.578729,0,2,0.5742,0,66.56,0.003516439
0.165502,0,7,0.6214,0,66.56,0.013591125
0.531943,0,0,0.6154,0,66.56,0.012687633
0.450017,0,1,0.5827,0,67.37,0.02348588
0.489124,0,1,0.4965,0,67.37,0.003027276
0.066743,0,2,0.2938,0,67.37,0.001913092
0.369253,0,6,0.7181,0,68.09,0.041661169
0.757268,0,1,0.6537,0,68.09,0.000810498
0.532,0,1,0.6127,0,68.09,0.015252651
0.58572,0,0,0.342,0,52.36,0.005402833
0.56244,0,1,0.3995,0,52.36,0.004680981
0.799645,0,0,0.5292,0,52.36,0.004776716
0.81173,0,0,0.5742,0,51.8,0.00544877
0.592103,0,0,0.6214,0,51.8,0.027709806
0.859299,0,0,0.6154,0,51.8,0.010585977
0.906924,0,0,0.5827,0,52.16,0.005995996
0.319342,0,0,0.4965,0,52.16,0.014410487
0.590665,0,0,0.2938,0,52.16,0.02382032
0.940681,0,0,0.7181,0,53.4,0.017142219
0.706996,0,0,0.6537,0,53.4,0.002339589
0.757226,0,0,0.6127,0,53.4,0.002326896
0.389824,0,0,0.342,0,58.42,0.007952413
0.487744,0,0,0.3995,0,58.42,0.008515397
0.438364,0,0,0.5292,0,58.42,0.009541253
0.817218,1,1,0.5742,1,58.42,0.004093866
0.733902,0,1,0.6214,0,58.42,0.012005867
0.821216,0,0,0.6154,0,58.42,0.004454468
0.446109,0,1,0.5827,0,58.42,0.008990864
0.413322,0,0,0.4965,0,58.42,0.007417261
0.480608,0,0,0.2938,0,58.42,0.004561125
0.828947,0,1,0.7181,0,58.42,0.008814828
0.535518,0,1,0.6537,0,58.42,0.010204194
0.634636,0,1,0.6127,0,58.42,0.006980993
0.344488,1,0,0.342,1,62.32,0.006505776
0.483859,0,0,0.3995,0,62.32,0.008525849
0.747589,0,2,0.5292,0,62.32,0.004675984
0.5968,0,3,0.5742,0,62.58,0.005639416
0.220944,0,0,0.6214,0,62.58,0.016122923
0.854457,0,1,0.6154,0,62.58,0.012872473
0.735743,1,3,0.5827,1,62.58,0.010417149
0.482037,1,0,0.4965,1,62.58,0.002018336
0.330935,0,0,0.2938,0,62.58,0.001519101
0.883959,0,1,0.7181,0,62.39,0.001471318
0.850812,0,3,0.6537,0,62.39,0.001552249
0.898523,0,0,0.6127,0,62.39,0.00344513
0.704522,1,4,0.342,1,28.38,0.022367816
0.594513,0,2,0.3995,0,28.38,0.019715427
0.832168,0,0,0.5292,0,28.38,0.010128149
0.750746,0,2,0.5742,0,34.35,0.013204039
0.83542,0,3,0.6214,0,34.35,0.019070732
0.736689,1,5,0.6154,1,34.35,0.020732555
0.838479,0,0,0.5827,0,34.22,0.010341452
0.792794,1,1,0.4965,1,34.22,0.008322046
0.500417,0,2,0.2938,0,34.22,0.010913014
0.867525,1,5,0.7181,1,34.22,0.01255348
0.882802,0,0,0.6537,0,34.22,0.007980733
0.870676,0,0,0.6127,0,34.22,0.009315703
0.37688,9,11,0.342,1,32.35,0.048543517
0.53804,2,3,0.3995,1,32.35,0.055904706
0.568799,0,5,0.5292,0,32.35,0.025463014
0.682333,2,6,0.5742,1,36.8,0.031663364
0.719315,5,8,0.6214,1,36.8,0.034039145
0.453784,1,3,0.6154,1,36.8,0.025207696
0.553216,5,7,0.5827,1,34.77,0.035020045
0.419999,1,1,0.4965,1,34.77,0.01323753
0.097904,3,5,0.2938,1,34.77,0.024181738
0.735989,2,5,0.7181,1,35.82,0.015271712
0.571481,1,4,0.6537,1,35.82,0.019605312
0.543548,4,7,0.6127,1,35.82,0.034716688
0.307709,0,1,0.342,0,50.88,0.04703589
0.490196,0,0,0.3995,0,50.88,0.035138166
0.885735,0,0,0.5292,0,50.88,0.022953751
0.495781,8,12,0.5742,1,53.96,0.065997877
0.12996,5,9,0.6214,1,53.96,0.093457708
0.566176,6,12,0.6154,1,53.96,0.147794302
0.686081,3,4,0.5827,1,53.81,0.115011959
0.475234,4,6,0.4965,1,53.81,0.051549452
0.198759,0,3,0.2938,0,53.81,0.012653193
0.858782,0,0,0.7181,0,53.76,0.013756786
0.797222,0,2,0.6537,0,53.76,0.011480013
0.531988,1,3,0.6127,1,53.76,0.016359283
0.283502,0,0,0.342,0,51.66,0.010912665
0.255804,0,2,0.3995,0,51.66,0.007389185
0.64792,0,1,0.5292,0,51.66,0.007947926
0.854176,1,3,0.5742,1,57.59,0.006815142
0.828928,0,5,0.6214,0,57.59,0.010297259
0.709743,0,2,0.6154,0,57.59,0.005503092
0.310907,0,2,0.5827,0,68.74,0.008782163
0.358736,0,1,0.4965,0,68.74,0.004204694
0.119866,1,2,0.2938,1,68.74,0.004071926
0.843234,1,4,0.7181,1,70.28,0.017084124
0.861176,0,2,0.6537,0,70.28,0.008054105
0.690819,0,1,0.6127,0,70.28,0.003040502
NA,0,1,0.342,0,47.99,0.00333207
NA,0,1,0.3995,0,47.99,0.00139534
NA,0,1,0.5292,0,47.99,0.002910982
NA,0,5,0.5742,0,49.97,0.022381322
0.779527,0,3,0.6214,0,49.97,0.012464279
0.686872,1,0,0.6154,1,49.97,0.0102484
0.558921,2,0,0.5827,1,49.12,0.006509722
0.639508,0,1,0.4965,0,49.12,0.008344991
0.39129,0,0,0.2938,0,49.12,0.004084299
0.828481,0,0,0.7181,0,49.2,0.005077987
0.909594,0,0,0.6537,0,49.2,0.002344982
0.637486,0,0,0.6127,0,49.2,0.002413996
0.590368,0,0,0.342,0,54.77,0.021128412
0.702375,0,0,0.3995,0,54.77,0.02636029
0.70019,0,1,0.5292,0,54.77,0.013758955
0.476064,0,0,0.5742,0,54.77,0.019449001
0.629925,0,0,0.6214,0,54.77,0.015047094
0.70935,0,0,0.6154,0,54.77,0.031066831
0.455032,0,0,0.5827,0,53.12,0.038778695
0.5869,0,0,0.4965,0,53.12,0.01685411
0.07731,0,0,0.2938,0,53.12,0.011297584
0.121019,0,0,0.7181,0,53.76,0.018981207
0.740568,0,0,0.6537,0,53.76,0.008046468
0.579252,0,0,0.6127,0,53.76,0.021323988
0.42193,2,4,0.342,1,39.52,0.023192923
0.256166,1,4,0.3995,1,39.52,0.012634091
0.757956,0,0,0.5292,0,39.52,0.00763324
0.746855,2,4,0.5742,1,41.39,0.011474986
0.730609,1,1,0.6214,1,41.39,0.01611639
0.675144,1,3,0.6154,1,41.39,0.027605422
0.690196,0,6,0.5827,0,41.41,0.018543071
0.404376,4,5,0.4965,1,41.41,0.020374063
0.315464,4,7,0.2938,1,41.41,0.005756664
0.601097,2,7,0.7181,1,41.11,0.02117585
0.63492,1,1,0.6537,1,41.11,0.009533056
0.413426,1,1,0.6127,1,41.11,0.00735245
0.068718,0,2,0.342,0,71.78,0.02097276
0.455975,0,0,0.3995,0,71.78,0.014450747
0.405977,0,3,0.5292,0,71.78,0.018186335
0.868601,0,4,0.5742,0,72.58,0.024786634
0.795087,0,0,0.6214,0,72.58,0.021981049
0.894274,0,2,0.6154,0,72.58,0.020670527
0.759364,0,0,0.5827,0,71.22,0.015646571
0.708443,0,1,0.4965,0,71.22,0.010807326
0.076726,0,0,0.2938,0,71.22,0.032398236
0.445863,0,2,0.7181,0,70.64,0.04750414
0.906314,0,1,0.6537,0,70.64,0.011288981
0.680807,0,0,0.6127,0,70.64,0.008760141
0.193595,2,4,0.342,1,54.95,0.006146543
0.539949,0,2,0.3995,0,54.95,0.003217129
0.713471,0,0,0.5292,0,54.95,0.003542252
0.716077,0,4,0.5742,0,56.97,0.002939119
0.764359,0,4,0.6214,0,56.97,0.007992037
0.794472,0,2,0.6154,0,56.97,0.012770914
0.63423,0,2,0.5827,0,56.67,0.006396676
0.554119,0,0,0.4965,0,56.67,0.002005721
0.034911,0,3,0.2938,0,56.67,0.004035737
0.869486,0,2,0.7181,0,56.71,0.006745608
0.786139,0,1,0.6537,0,56.71,0.003483209
0.567946,0,0,0.6127,0,56.71,0.004174212
NA,1,6,0.342,1,34.15,0.020502116
0.383204,0,5,0.3995,0,34.15,0.0458896
0.65245,0,2,0.5292,0,34.15,0.019090561
NA,2,9,0.5742,1,35.52,0.019217759
0.531925,0,3,0.6214,0,35.52,0.044279172
0.812443,1,3,0.6154,1,35.52,0.138537697
0.667841,1,13,0.5827,1,34.84,0.063765126
0.742252,0,10,0.4965,0,34.84,0.029784004
0.370998,1,2,0.2938,1,34.84,0.009928145
0.727095,0,14,0.7181,0,34.79,0.061157444
NA,0,9,0.6537,0,34.79,0.007009295
0.723228,0,2,0.6127,0,34.79,0.02784858
NA,0,2,0.342,0,52.73,0.008928097
NA,0,1,0.3995,0,52.73,0.013084317
0.529071,0,12,0.5292,0,52.73,0.026664113
0.702122,0,3,0.5742,0,53,0.005900967
0.682931,0,1,0.6214,0,53,0.012508811
0.753089,1,0,0.6154,1,53,0.011365857
0.718597,0,1,0.5827,0,51.79,0.015369366
0.18442,0,5,0.4965,0,51.79,0.005345645
0.048356,0,2,0.2938,0,51.79,0.005945038
0.846835,0,0,0.7181,0,53.35,0.002705651
0.60615,0,0,0.6537,0,53.35,0.002969597
0.62059,1,1,0.6127,1,53.35,0.005133669
NA,0,3,0.342,0,29.7,0.0831366
0.60374,0,3,0.3995,0,29.7,0.026412343
0.662463,0,2,0.5292,0,29.7,0.021048578
0.723292,0,4,0.5742,0,30.31,0.025444877
0.895912,0,4,0.6214,0,30.31,0.019909808
0.860869,0,1,0.6154,0,30.31,0.011647136
0.503568,0,6,0.5827,0,30.43,0.031678441
0.572208,0,2,0.4965,0,30.43,0.020631556
0.669872,0,3,0.2938,0,30.43,0.011699097
0.924652,0,0,0.7181,0,30.8,0.007645971
0.941253,0,0,0.6537,0,30.8,0.00141603
0.577615,0,4,0.6127,0,30.8,0.006668263
0.292895,0,0,0.342,0,36.09,0.00659944
0.606974,0,0,0.3995,0,36.09,0.00306026
0.729328,0,0,0.5292,0,36.09,0.005341937
0.738789,0,0,0.5742,0,36,0.006276046
0.906281,0,0,0.6214,0,36,0.0050997
0.579214,0,0,0.6154,0,36,0.009875831
0.539771,0,0,0.5827,0,35.53,0.004289395
0.362356,0,0,0.4965,0,35.53,0.004642415
0.482932,0,0,0.2938,0,35.53,0.001675608
0.789525,0,0,0.7181,0,35.9,0.001791637
0.750082,0,0,0.6537,0,35.9,0.012987358
0.926288,1,0,0.6127,1,35.9,0.001475936
0.438582,1,4,0.342,1,70.52,0.009839107
0.442546,0,5,0.3995,0,70.52,0.009466624
0.590186,0,8,0.5292,0,70.52,0.013486575
0.601092,2,2,0.5742,1,74.29,0.011399948
NA,3,8,0.6214,1,74.29,0.014227419
NA,4,2,0.6154,1,74.29,0.011305409
NA,0,2,0.5827,0,71.89,0.012756746
0.375418,3,3,0.4965,1,71.89,0.02512572
0.220148,0,2,0.2938,0,71.89,0.014340212
0.720418,1,3,0.7181,1,73.44,0.011709513
0.749257,0,1,0.6537,0,73.44,0.009888116
0.718969,0,3,0.6127,0,73.44,0.015241222
0.401699,0,0,0.342,0,69.58,0.018049682
0.553529,0,1,0.3995,0,69.58,0.01175313
0.461418,0,3,0.5292,0,69.58,0.022463172
0.735806,0,6,0.5742,0,69.25,0.002247858
0.78696,0,0,0.6214,0,69.25,0.018481627
0.520493,0,1,0.6154,0,69.25,0.026081815
0.450615,1,1,0.5827,1,66.72,0.025740468
0.412285,0,0,0.4965,0,66.72,0.026518182
NA,0,2,0.2938,0,66.72,0.014789756
0.703156,0,4,0.7181,0,65.44,0.027756002
0.344615,0,3,0.6537,0,65.44,0.039907251
0.574461,0,3,0.6127,0,65.44,0.039928886
NA,1,9,0.342,1,34.85,0.040556173
0.545855,0,7,0.3995,0,34.85,0.033126453
0.806928,0,10,0.5292,0,34.85,0.022035137
0.602844,2,7,0.5742,1,35.08,0.030069582
0.88061,0,11,0.6214,0,35.08,0.020277804
0.885933,0,2,0.6154,0,35.08,0.039533575
0.627921,0,4,0.5827,0,35.58,0.054305697
0.710948,0,2,0.4965,0,35.58,0.015439416
0.319433,0,4,0.2938,0,35.58,0.01258131
0.923768,0,7,0.7181,0,34.79,0.016360046
0.954392,0,0,0.6537,0,34.79,0.009298128
0.525568,0,4,0.6127,0,34.79,0.018127628
0.010028,0,0,0.342,0,84.42,0.030890899
0.189993,0,0,0.3995,0,84.42,0.008971131
0.412195,0,4,0.5292,0,84.42,0.005622418
0.664941,0,8,0.5742,0,84.37,0.007895134
0.691481,1,3,0.6214,1,84.37,0.029102432
0.281526,0,2,0.6154,0,84.37,0.037637674
0.488858,0,4,0.5827,0,84.17,0.02150778
0.118948,0,5,0.4965,0,84.17,0.025805678
0.070785,0,5,0.2938,0,84.17,0.017167378
0.741798,0,3,0.7181,0,83.86,0.007565349
0.355813,0,3,0.6537,0,83.86,0.011434972
0.537808,0,3,0.6127,0,83.86,0.005917417
NA,0,2,0.342,0,15.99,0.010918901
NA,0,0,0.3995,0,15.99,0.005880702
NA,0,0,0.5292,0,15.99,0.010361842
